x	y	z	valeur
0.400000	1.000000	0.000000	0.003227
0.400000	1.000000	0.100000	0.003227
0.400000	1.000000	0.200000	0.003255
0.400000	1.000000	0.300000	0.003222
0.400000	1.000000	0.400000	0.003186
0.400000	1.000000	0.500000	0.003059
0.400000	1.000000	0.600000	0.002545
0.400000	1.000000	0.700000	0.002238
0.400000	1.000000	0.800000	0.001135
0.400000	1.000000	0.900000	0.001291
0.400000	1.000000	1.000000	0.001291
0.500000	0.000000	0.000000	0.003176
0.500000	0.000000	0.100000	0.003176
0.500000	0.000000	0.200000	0.003283
0.500000	0.000000	0.300000	0.003290
0.500000	0.000000	0.400000	0.003205
0.500000	0.000000	0.500000	0.003138
0.500000	0.000000	0.600000	0.002814
0.500000	0.000000	0.700000	0.002207
0.500000	0.000000	0.800000	0.001275
0.500000	0.000000	0.900000	0.001123
0.500000	0.000000	1.000000	0.001123
0.500000	0.100000	0.000000	0.003176
0.500000	0.100000	0.100000	0.003176
0.500000	0.100000	0.200000	0.003283
0.500000	0.100000	0.300000	0.003290
0.500000	0.100000	0.400000	0.003205
0.500000	0.100000	0.500000	0.003138
0.500000	0.100000	0.600000	0.002814
0.500000	0.100000	0.700000	0.002207
0.500000	0.100000	0.800000	0.001275
0.500000	0.100000	0.900000	0.001123
0.500000	0.100000	1.000000	0.001123
0.500000	0.200000	0.000000	0.002835
0.500000	0.200000	0.100000	0.002835
0.500000	0.200000	0.200000	0.003456
0.500000	0.200000	0.300000	0.003821
0.500000	0.200000	0.400000	0.004133
0.500000	0.200000	0.500000	0.004568
0.500000	0.200000	0.600000	0.005144
0.500000	0.200000	0.700000	0.005369
0.500000	0.200000	0.800000	0.004040
0.500000	0.200000	0.900000	0.001787
0.500000	0.200000	1.000000	0.001787
0.500000	0.300000	0.000000	0.002732
0.500000	0.300000	0.100000	0.002732
0.500000	0.300000	0.200000	0.003524
0.500000	0.300000	0.300000	0.004237
0.500000	0.300000	0.400000	0.005021
0.500000	0.300000	0.500000	0.006280
0.500000	0.300000	0.600000	0.008740
0.500000	0.300000	0.700000	0.014040
0.500000	0.300000	0.800000	0.023542
0.500000	0.300000	0.900000	0.031635
0.500000	0.300000	1.000000	0.031635
0.500000	0.400000	0.000000	0.002685
0.500000	0.400000	0.100000	0.002685
0.500000	0.400000	0.200000	0.003582
0.500000	0.400000	0.300000	0.004488
0.500000	0.400000	0.400000	0.005629
0.500000	0.400000	0.500000	0.007630
0.500000	0.400000	0.600000	0.012081
0.500000	0.400000	0.700000	0.022213
0.500000	0.400000	0.800000	0.025591
0.500000	0.400000	0.900000	0.007793
0.500000	0.400000	1.000000	0.007793
0.500000	0.500000	0.000000	0.002677
0.500000	0.500000	0.100000	0.002677
0.500000	0.500000	0.200000	0.003609
0.500000	0.500000	0.300000	0.004582
0.500000	0.500000	0.400000	0.005857
0.500000	0.500000	0.500000	0.008194
0.500000	0.500000	0.600000	0.013569
0.500000	0.500000	0.700000	0.025405
0.500000	0.500000	0.800000	0.020857
0.500000	0.500000	0.900000	0.007126
0.500000	0.500000	1.000000	0.007126
0.500000	0.600000	0.000000	0.002696
0.500000	0.600000	0.100000	0.002696
0.500000	0.600000	0.200000	0.003599
0.500000	0.600000	0.300000	0.004501
0.500000	0.600000	0.400000	0.005645
0.500000	0.600000	0.500000	0.007701
